departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Nariño,SENA REGIONAL NARIÑO CENTRO SUR COLOMBIANO DE LOGISTICA INTERNACIONAL,Trabajo,Nacional,Ejecutivo,Centralizada,Consultoría,Mínima cuantía,En ejecución,No,,48000000,0,2026-05-06T00:00:00.000Z,2026-05-11T00:00:00.000Z,2026-08-11T00:00:00.000Z,"Contratar la consultoría para la elaboración de estudios y diseños
integrales (arquitectónicos; estructurales; eléctricos e hidrosanitarios);
trámites y obtención de licencias para la construcción de la cubierta de la
sede principal del centro sur colombiano de logística internacional en el
municipio de Ipiales; Nariño.","Contratar la consultoría para la elaboración de estudios y diseños
integrales (arquitectónicos; estructurales; eléctricos e hidrosanitarios);
trámites y obtención de licencias para la construcción de la cubierta de la
sede principal del centro sur colombiano de logística internacional en el
municipi",92,2026,5,0,3.0941154367689824E8,619,0.16
Cundinamarca,CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,No aplica/No pertenece,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Selección Abreviada de Menor Cuantía,En ejecución,Si,,300000000,0,2026-05-06T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-12-07T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PARA EL MANTENIMIENTO CORRECTIVO Y PREVENTIVO; CON SUMINISTRO DE REPUESTOS; DEL SISTEMA DE SEGURIDAD DEL MUNICIPIO DE MOSQUERA; CUNDINAMARCA; EN BOLSA A PRECIO UNITARIO Y MONTO AGOTABLE,PRESTACIÓN DE SERVICIOS PARA EL MANTENIMIENTO CORRECTIVO Y PREVENTIVO; CON SUMINISTRO DE REPUESTOS; DEL SISTEMA DE SEGURIDAD DEL MUNICIPIO DE MOSQUERA; CUNDINAMARCA; EN BOLSA A PRECIO UNITARIO Y MONTO AGOTABLE,213,2026,5,0,2.1014358096011004E8,3635,1.43
,NUEVA ESE HOSPITAL LA MISERICORDIA,Servicio Público,Corporación Autónoma,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,,15000000,0,2026-05-06T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-05-06T00:00:00.000Z,EN CUMPLIMIENTO A LA RESOLUCION 2520 DE 2025 APOYO A PROGRAMAS DE DESARROLLO DE LA SALUD LEY 100 DE 1993 PRESTACION SERVICIOS PROFESIONALES EN MEDICINA GENERAL PARA LA NUEVA ESE HOSPITAL LA MISERICORDIA DEL MUNICIPIO DE ANGELOPOLIS ANTIOQUIA; DE MANERA AUTONOMA E INDEPENDIENTE; PARA LA ATENCION INTEGRAL DE LOS USUARIOS EN LAS AREAS DE URGENCIAS; HOSPITALIZACION Y CONSULTA MEDICA GENERAL; ASI COMO PARA LA EJECUCION DE ACTIVIDADES ASISTENCIALES; PREVENTIVAS Y DE APOYO CLINICO; CONFORME A LAS RUTAS,EN CUMPLIMIENTO A LA RESOLUCION 2520 DE 2025 APOYO A PROGRAMAS DE DESARROLLO DE LA SALUD LEY 100 DE 1993 PRESTACION SERVICIOS PROFESIONALES EN MEDICINA GENERAL PARA LA NUEVA ESE HOSPITAL LA MISERICORDIA DEL MUNICIPIO DE ANGELOPOLIS ANTIOQUIA; DE MANERA AUTONOMA E INDEPENDIENTE; PARA LA ATENCION INTE,0,2026,5,1,,,
Atlántico,UNIDAD PRESTADORA DE SALUD ATLANTICO,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,,124483216,0,2026-05-06T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-12-31T00:00:00.000Z,MEDICO ESPECIALISTA EN ANASTESIOLOGIA,MEDICO ESPECIALISTA EN ANASTESIOLOGIA,239,2026,5,1,3.657421074976415E8,1696,0.34
Antioquia,MUNICIPIO DE SANTA FE DE ANTIOQUIA,Servicio Público,Territorial,Judicial,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,,30000000,0,2026-05-05T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-05-20T00:00:00.000Z,REALIZAR APOYO LOGÍSTICO PARA EL EVENTO ACADÉMICO; CULTURAL Y ARTÍSTICO PARA LA COMUNIDAD LGTBIQ+; FOMENTANDO LA IGUALDAD E INCLUSIÓN EN EL MUNICIPIO DE SANTA FE DE ANTIOQUIA,REALIZAR APOYO LOGÍSTICO PARA EL EVENTO ACADÉMICO; CULTURAL Y ARTÍSTICO PARA LA COMUNIDAD LGTBIQ+; FOMENTANDO LA IGUALDAD E INCLUSIÓN EN EL MUNICIPIO DE SANTA FE DE ANTIOQUIA,14,2026,5,0,3.077974599038113E8,4959,0.1
Caldas,CENTRO DE DIAGNOSTICO AUTOMOTOR DE CALDAS LTDA,Transporte,Nacional,Corporación Autónoma,Centralizada,Otro,Contratación régimen especial (con ofertas),En ejecución,Si,,10429650,0,2026-05-05T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-12-31T00:00:00.000Z,CONTRATAR LA PRESTACIÓN DE SERVICIOS PARA EL USO DE HERRAMIENTA TECNOLÓGICA; PARA LA VERIFICACIÓN; CONSULTA Y MONITOREO DE LISTAS RESTRICTIVAS; VINCULANTES E INFORMATIVAS; NACIONAES E INTERNACIONAES; EN CUMPLIMIENTO DE LOS SISTEMAS SARLAFT Y DEMÁS SISTEMAS DE ADMINISTRACIÓN DE RIESGOS INSTITUCIONALES; ORIENTADOS A LA PREVENCIÓN DEL LAVADO DE ACTIVOS; FINANCIACIÓN DEL TERRORISMO Y PROLIFERACIÓN DE ARMAS DE DESTRUCCIÓN MASIVA DE CONFORMIDAD CON LAS ESPECIFICACIONES TÉCNICAS.,CONTRATAR LA PRESTACIÓN DE SERVICIOS PARA EL USO DE HERRAMIENTA TECNOLÓGICA; PARA LA VERIFICACIÓN; CONSULTA Y MONITOREO DE LISTAS RESTRICTIVAS; VINCULANTES E INFORMATIVAS; NACIONAES E INTERNACIONAES; EN CUMPLIMIENTO DE LOS SISTEMAS SARLAFT Y DEMÁS SISTEMAS DE ADMINISTRACIÓN DE RIESGOS INSTITUCIONALE,239,2026,5,1,1.3881947553267974E8,1836,0.08
Distrito Capital de Bogotá,HOSPITAL CENTRAL DE LA POLICIA,defensa,Nacional,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,,22422400,0,2026-05-05T00:00:00.000Z,2026-05-07T00:00:00.000Z,2026-10-13T00:00:00.000Z,PROFESIONAL UNIVERSITARIO ASISTENCIAL	INSTRUMENTADOR QUIRURGICO,PROFESIONAL UNIVERSITARIO ASISTENCIAL	INSTRUMENTADOR QUIRURGICO,159,2026,5,1,5.57940873615632E8,8393,0.04
Norte de Santander,EMPRESA SOCIAL DEL ESTADO HOSPITAL EMIRO QUINTERO CAÑIZARES 12,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,6300000,0,2026-05-05T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-07-04T00:00:00.000Z,PRESTACIÓN DE SERVICIOS COMO AUXILIAR EN ENFERMERIA PARA LA EJECUCIÓN DE LA RESOLUCIÓN DEL 2025 DE EQUIPOS BÁSICOS EN SALUD; EN EL MUNICIPIO DE OCAÑA O AREAS DE INFLUENCIA DEFINIDOS PARA LA EJECUCION DE LA RESOLUCION Y LOS LINEAMIENTOS EMITIDOS POR EL MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL PARA LA E.S.E HOSPITAL EMIRO QUINTERO CAÑIZARES.,PRESTACIÓN DE SERVICIOS COMO AUXILIAR EN ENFERMERIA PARA LA EJECUCIÓN DE LA RESOLUCIÓN DEL 2025 DE EQUIPOS BÁSICOS EN SALUD; EN EL MUNICIPIO DE OCAÑA O AREAS DE INFLUENCIA DEFINIDOS PARA LA EJECUCION DE LA RESOLUCION Y LOS LINEAMIENTOS EMITIDOS POR EL MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL PARA LA,60,2026,5,1,2.0313079243196437E8,2021,0.03
Bolívar,E.S.E CLINICA MATERNIDAD RAFAEL CALVO C.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Suministros,Contratación régimen especial,En ejecución,No,Funcionamiento,1056300,0,2026-05-05T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-06-04T00:00:00.000Z,SUMIJISTRO DE MEDICAMENTOS,SUMIJISTRO DE MEDICAMENTOS,30,2026,5,1,3.8163337750031626E8,1581,0.0
Magdalena,ALEJANDRO PROSPERO REVEREND E.S.E.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,11200000,0,2026-05-04T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-08-31T00:00:00.000Z,PRESTAR LOS SERVICIOS COMO CONDUCTOR PARA LA OPERACIÓN SEGURA Y OPORTUNA DE LAS AMBULANCIAS PERTENECIENTES AL PARQUE AUTOMOTOR EN EL ÁREA RURAL DE LA E.S.E. ALEJANDRO PRÓSPERO REVEREND.ASIS-025,PRESTAR LOS SERVICIOS COMO CONDUCTOR PARA LA OPERACIÓN SEGURA Y OPORTUNA DE LAS AMBULANCIAS PERTENECIENTES AL PARQUE AUTOMOTOR EN EL ÁREA RURAL DE LA E.S.E. ALEJANDRO PRÓSPERO REVEREND.ASIS-025,119,2026,5,1,7.677943580718768E7,3506,0.15
Distrito Capital de Bogotá,DISAN-DMSOC,defensa,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,,27456000,0,2026-05-04T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-12-31T00:00:00.000Z,LA PRESTACIÓN DE SERVICIOS COMO PSICOLOGA EN EL DISPENSARIO MEDICO ESM BISUC,LA PRESTACIÓN DE SERVICIOS COMO PSICOLOGA EN EL DISPENSARIO MEDICO ESM BISUC,239,2026,5,1,5.57940873615632E8,8393,0.05
Meta,ESECU,defensa,Nacional,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,,28172987,0,2026-05-04T00:00:00.000Z,2026-05-07T00:00:00.000Z,2026-09-30T00:00:00.000Z,ADQUISICIÓN DE CARPAS INSTITUCIONALES TIPO DOS AGUAS; TIPO KIOSCO; LONAS Y MANTELES DE PROTOCOLO PARA LA ESCUELA DE CARABINEROS EDUARDO CUEVAS GARCÍA,ADQUISICIÓN DE CARPAS INSTITUCIONALES TIPO DOS AGUAS; TIPO KIOSCO; LONAS Y MANTELES DE PROTOCOLO PARA LA ESCUELA DE CARABINEROS EDUARDO CUEVAS GARCÍA,146,2026,5,0,2.278074871755618E8,2136,0.12
Magdalena,E.S.E. HOSPITAL FRAY LUIS DE LEON,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,1750000,0,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTACION DE SERVICIOS COMO CAMILLERO  PARA EL  APOYO A LA GESTION EN  DE LA E.S.E HOSPITAL FRAY LUIS DE LEON.,PRESTACION DE SERVICIOS COMO CAMILLERO  PARA EL  APOYO A LA GESTION EN  DE LA E.S.E HOSPITAL FRAY LUIS DE LEON.,30,2026,5,1,7.677943580718768E7,3506,0.02
Santander,ALCALDiA MUNICIPIO DE CURITI,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,37600786,0,2026-04-30T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-10-06T00:00:00.000Z,SUMINISTRO DE ELEMENTOS DE PAPELERÍA; ÚTILES DE OFICINA; ASEO Y CAFETERÍA PARA EL FUNCIONAMIENTO DE LAS DEPENDENCIAS DE LA ADMINISTRACIÓN MUNICIPAL DE CURITÍ - SANTANDER Y DE LA UNIDAD DE SERVICIOS PÚBLICOS A SU CARGO (SERVICUR),SUMINISTRO DE ELEMENTOS DE PAPELERÍA; ÚTILES DE OFICINA; ASEO Y CAFETERÍA PARA EL FUNCIONAMIENTO DE LAS DEPENDENCIAS DE LA ADMINISTRACIÓN MUNICIPAL DE CURITÍ - SANTANDER Y DE LA UNIDAD DE SERVICIOS PÚBLICOS A SU CARGO (SERVICUR),153,2026,4,0,2.540564492865275E8,2635,0.15
La Guajira,MUNICIPIO DE URIBIA,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Selección Abreviada de Menor Cuantía,En ejecución,Si,,299900000,0,2026-04-30T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-11-04T00:00:00.000Z,"PRESTACION DE SERVICIOS DE APOYO OPERATIVO DE LAS ACCIONES DE 
PROMOCION DE LA AFILIACIÓN AL RÉGIMEN SUBSIDIADO DE SALUD EN 
CUMPLIMIENTO DE LA SENTENCIA T-302 DE 2017 EN EL MUNICIPIO DE 
URIBIA","PRESTACION DE SERVICIOS DE APOYO OPERATIVO DE LAS ACCIONES DE 
PROMOCION DE LA AFILIACIÓN AL RÉGIMEN SUBSIDIADO DE SALUD EN 
CUMPLIMIENTO DE LA SENTENCIA T-302 DE 2017 EN EL MUNICIPIO DE 
URIBIA",183,2026,4,0,9.56909428035982E8,667,0.31
Putumayo,BATALLON DE APOYO Y SERVICIOS PARA EL COMBATE NO 27,defensa,Territorial,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,,19990000,0,2026-04-29T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-11-30T00:00:00.000Z,ADQUISICION DE DISPOSITIVOS ELECTRONICOS PARA LAS UNIDADES CENTRALIZADAS ADMINISTRATIVAMENTE POR EL BATALLON DE ASPC N° 27,ADQUISICION DE DISPOSITIVOS ELECTRONICOS PARA LAS UNIDADES CENTRALIZADAS ADMINISTRATIVAMENTE POR EL BATALLON DE ASPC N° 27,210,2026,4,0,2.2260461932087228E8,321,0.09
Distrito Capital de Bogotá,COMANDO GENERAL DE LAS FUERZAS MILITARES,defensa,Nacional,Ejecutivo,Centralizada,Suministros,Selección abreviada subasta inversa,En ejecución,Si,,450056700,0,2026-04-29T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-11-25T00:00:00.000Z,CONTRATAR EL SUMINISTRO DE ELEMENTOS DE ASEO Y LIMPIEZA PARA LAS DIFERENTES DEPENDENCIAS DEL COGFM; DE ACUERDO CON LAS ESPECIFICACIONES DE LA FICHA TÉCNICA DEL ANEXO.,CONTRATAR EL SUMINISTRO DE ELEMENTOS DE ASEO Y LIMPIEZA PARA LAS DIFERENTES DEPENDENCIAS DEL COGFM; DE ACUERDO CON LAS ESPECIFICACIONES DE LA FICHA TÉCNICA DEL ANEXO.,201,2026,4,0,5.57940873615632E8,8393,0.81
Bolívar,ESE HOSPITAL SAN ANTONIO DE PADUA DE SIMITI,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,25200000,0,2026-04-29T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-06-17T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO JEFE DE ENFERMERÍA PARA LA CONFORMACIÓN Y EJECUCIÓN DE EQUIPOS BÁSICOS DE SALUD FOCALIZADOS EN LA ZONA RURAL DEL MUNICIPIO SIMITÍ; EN EL MARCO DE LA RESOLUCION 1010 DE 2025; PARA LA EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE PADUA,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO JEFE DE ENFERMERÍA PARA LA CONFORMACIÓN Y EJECUCIÓN DE EQUIPOS BÁSICOS DE SALUD FOCALIZADOS EN LA ZONA RURAL DEL MUNICIPIO SIMITÍ; EN EL MARCO DE LA RESOLUCION 1010 DE 2025; PARA LA EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE PADUA,49,2026,4,1,3.8163337750031626E8,1581,0.07
Norte de Santander,MUNICIPIO DE VILLA DEL ROSARIO**,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,Modificado,Si,,20000000,0,2026-04-28T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-12-30T00:00:00.000Z,APOYO LOGÍSTICO PARA GARANTIZAR LOS ESPACIOS DE PARTICIPACIÓN DE LA MESA DE VÍCTIMAS EN LOS COMITÉS Y SUBCOMITÉS DE JUSTICIA TRANSICIONAL Y SESIONES DE LA MESA DE PARTICIPACIÓN DE VÍCTIMAS DANDO CUMPLIMIENTO A LA RESOLUCIÓN 1828 DE 2016,APOYO LOGÍSTICO PARA GARANTIZAR LOS ESPACIOS DE PARTICIPACIÓN DE LA MESA DE VÍCTIMAS EN LOS COMITÉS Y SUBCOMITÉS DE JUSTICIA TRANSICIONAL Y SESIONES DE LA MESA DE PARTICIPACIÓN DE VÍCTIMAS DANDO CUMPLIMIENTO A LA RESOLUCIÓN 1828 DE 2016,244,2026,4,0,2.0313079243196437E8,2021,0.1
Cundinamarca,ALCALDIA MUNICIPAL DE GACHETA,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,43631300,0,2026-04-28T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-05-12T00:00:00.000Z,PRESTAR SERVICIOS LOGISTICOS PARA EL DESARROLLO DE ACTIVIDADES EN EL MARCO DE LA CELEBRACIÓN DEL DÍA DE LA NIÑEZ EN EL MUNICIPIO DE GACHETAÁ,PRESTAR SERVICIOS LOGISTICOS PARA EL DESARROLLO DE ACTIVIDADES EN EL MARCO DE LA CELEBRACIÓN DEL DÍA DE LA NIÑEZ EN EL MUNICIPIO DE GACHETAÁ,14,2026,4,0,2.1014358096011004E8,3635,0.21
Boyacá,MUNICIPIO DE CHIQUINQUIRA+,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,20000000,0,2026-04-28T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-12-31T00:00:00.000Z,SUMINISTRO DE REFRIGERIOS PARA BENEFICIARIOS DE PROGRAMAS SOCIALES DE ORDEN NACIONAL Y POBLACIONES VULNERABLES EN EL MUNICIPIO DE CHIQUINQUIRÁ; BOYACÁ; VIGENCIA 2026,SUMINISTRO DE REFRIGERIOS PARA BENEFICIARIOS DE PROGRAMAS SOCIALES DE ORDEN NACIONAL Y POBLACIONES VULNERABLES EN EL MUNICIPIO DE CHIQUINQUIRÁ; BOYACÁ; VIGENCIA 2026,246,2026,4,0,2.231946501464273E8,2841,0.09
Valle del Cauca,DISPENSARIO MEDICO DE CALI,Salud y Protección Social,Nacional,Corporación Autónoma,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,15000000,0,2026-04-28T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-11-30T00:00:00.000Z,EL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL EQUIPO INDUSTRIAL HOSPITALARIO (AIRES ACONDICIONADOS Y NEVERAS) DEL DISPENSARIO MEDICO DE CALI Y SUS ESM CENTRALIZADOS,EL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL EQUIPO INDUSTRIAL HOSPITALARIO (AIRES ACONDICIONADOS Y NEVERAS) DEL DISPENSARIO MEDICO DE CALI Y SUS ESM CENTRALIZADOS,206,2026,4,0,3.972895858212735E8,2764,0.04
Nariño,SENA REGIONAL NARIÑO Grupo de Apoyo Administrativo Mixto,Trabajo,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Selección Abreviada de Menor Cuantía,En ejecución,Si,Inversión,6860139,0,2026-04-28T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-12-31T00:00:00.000Z,Contratar la prestación de servicios de salud para la atención en terapias de rehabilitación física; para los beneficiarios del Servicio Médico Asistencial del SENA Regional Nariño; durante la vigencia 2026 - LOTE NO. 2 SERVICIO DE TERAPIAS DE REHABILITACIÓN PASTO.,Contratar la prestación de servicios de salud para la atención en terapias de rehabilitación física; para los beneficiarios del Servicio Médico Asistencial del SENA Regional Nariño; durante la vigencia 2026 - LOTE NO. 2 SERVICIO DE TERAPIAS DE REHABILITACIÓN PASTO.,231,2026,4,0,3.0941154367689824E8,619,0.02
Cundinamarca,ALCALDIA MUNICIPAL DE FACATATIVA,No aplica/No pertenece,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,78790725,0,2026-04-27T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-05-04T00:00:00.000Z,Contratar servicios de apoyo logístico; técnico y artístico para la organización y desarrollo de la celebración del Día de la Danza en el Municipio de Facatativá,Contratar servicios de apoyo logístico; técnico y artístico para la organización y desarrollo de la celebración del Día de la Danza en el Municipio de Facatativá,4,2026,4,0,2.1014358096011004E8,3635,0.37
Meta,MUNICIPIO DE MESETAS,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,,14000000,0,2026-04-27T00:00:00.000Z,2026-04-27T00:00:00.000Z,2026-06-26T00:00:00.000Z,SERVICIO DE ALQUILER DE VEHÍCULO TIPO CAMIONETA 4X2; PARA EL USO OFICIAL DEL DESPACHO DEL ALCALDE DEL MUNICIPIO DE MESETAS,SERVICIO DE ALQUILER DE VEHÍCULO TIPO CAMIONETA 4X2; PARA EL USO OFICIAL DEL DESPACHO DEL ALCALDE DEL MUNICIPIO DE MESETAS,60,2026,4,0,2.278074871755618E8,2136,0.06
Boyacá,ALCALDIA MUNICIPIO DE MONIQUIRA+,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,20000000,0,2026-04-27T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-12-31T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE ALQUILER DE IMPRESORAS MULTIFUNCIONALES FOTOCOPIADO; ESCÁNER A TODO COSTO PARA EL FUNCIONAMIENTO DE LAS DEPENDENCIAS DE LA ALCALDÍA DEL MUNICIPIO DE MONIQUIRÁ BOYACÁ; POR MONTO AGOTABLE A PRECIOS UNITARIOS,PRESTACIÓN DE SERVICIOS DE ALQUILER DE IMPRESORAS MULTIFUNCIONALES FOTOCOPIADO; ESCÁNER A TODO COSTO PARA EL FUNCIONAMIENTO DE LAS DEPENDENCIAS DE LA ALCALDÍA DEL MUNICIPIO DE MONIQUIRÁ BOYACÁ; POR MONTO AGOTABLE A PRECIOS UNITARIOS,240,2026,4,0,2.231946501464273E8,2841,0.09
Nariño,CIDTCA,Ciencia Tecnología,Nacional,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,,33600000,0,2026-04-27T00:00:00.000Z,2026-04-27T00:00:00.000Z,2026-04-30T00:00:00.000Z,COMPRAVENTA DE PREFORMAS PET CUELLO 28 X 19 G +/- 5 G EN EL MARCO DE EJECUCIÓN DEL PROYECTO DENOMINADO FORTALECIMIENTO DEL CENTRO DE DESARROLLO TECNOLÓGICO PARA LA INNOVACIÓN Y COMPETITIVIDAD REGIONAL CENTIR PARA LA TRANSFERENCIA TECNOLÓGICA DE CTEI A LOS SECTORES PRODUCTIVOS Y SOCIALES DEL DEPARTAMENTO DE NARIÑO IDENTIFICADO CON BPIN NO 2021000100437; FINANCIADO CON RECURSOS PARA LA ASIGNACIÓN DE LA CIENCIA TECNOLOGÍA E INNOVACIÓN  ASCTEI DEL SISTEMA GENERAL DE REGALÍAS,COMPRAVENTA DE PREFORMAS PET CUELLO 28 X 19 G +/- 5 G EN EL MARCO DE EJECUCIÓN DEL PROYECTO DENOMINADO FORTALECIMIENTO DEL CENTRO DE DESARROLLO TECNOLÓGICO PARA LA INNOVACIÓN Y COMPETITIVIDAD REGIONAL CENTIR PARA LA TRANSFERENCIA TECNOLÓGICA DE CTEI A LOS SECTORES PRODUCTIVOS Y SOCIALES DEL DEPARTAM,3,2026,4,1,3.0941154367689824E8,619,0.11
Valle del Cauca,ALCALDÍA MUNICIPAL DE CANDELARIA VALLE,Servicio Público,Territorial,Ejecutivo,Centralizada,Otro,Contratación régimen especial (con ofertas),En ejecución,Si,,72000000,0,2026-04-27T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-05-10T00:00:00.000Z,AUNAR ESFUERZOS TÉCNICOS; OPERATIVOS; ADMINISTRATIVOS; FINANCIEROS Y CULTURALES PARA EL DESARROLLO; ORGANIZACIÓN Y EJECUCIÓN DE ACCIONES Y ESTRATEGIAS INTEGRALES ORIENTADAS A PROMOVER; LA RECREACION EN LOS NNA EN EL MARCO DEL PROGRAMA CANDELARIA CON INCLUSIÓN Y BIENESTAR SOCIAL.  DEL MUNICIPIO DE CANDELARIA - VALLE DEL CAUCA.,AUNAR ESFUERZOS TÉCNICOS; OPERATIVOS; ADMINISTRATIVOS; FINANCIEROS Y CULTURALES PARA EL DESARROLLO; ORGANIZACIÓN Y EJECUCIÓN DE ACCIONES Y ESTRATEGIAS INTEGRALES ORIENTADAS A PROMOVER; LA RECREACION EN LOS NNA EN EL MARCO DEL PROGRAMA CANDELARIA CON INCLUSIÓN Y BIENESTAR SOCIAL.  DEL MUNICIPIO DE,12,2026,4,1,3.972895858212735E8,2764,0.18
Sucre,ALCALDIA MUNICIPAL DE COROZAL,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,No,Funcionamiento,41147000,0,2026-04-27T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-12-31T00:00:00.000Z,SUMINISTRO DE COMBUSTIBLE; ACEITES Y LUBRICANTES PARA EL PARQUE AUTOMOTOR Y MAQUINARIA AMARRILLA DE LA ALCALDIA MUNICIPAL DE COROZAL,SUMINISTRO DE COMBUSTIBLE; ACEITES Y LUBRICANTES PARA EL PARQUE AUTOMOTOR Y MAQUINARIA AMARRILLA DE LA ALCALDIA MUNICIPAL DE COROZAL,246,2026,4,0,6.009736289373134E8,335,0.07
Cundinamarca,ALCALDIA MUNICIPIO DE ZIPAQUIRA,Servicio Público,Territorial,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,,25833400,0,2026-04-24T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-05-12T00:00:00.000Z,ADQUIRIR EQUIPOS TECNOLÓGICOS ESPECIALIZADOS PARA FORTALECER LA INFORMACIÓN PÚBLICA; EL REGISTRO AUDIOVISUAL Y LA TRANSPARENCIA INSTITUCIONAL DE LA ALCALDÍA MUNICIPAL,ADQUIRIR EQUIPOS TECNOLÓGICOS ESPECIALIZADOS PARA FORTALECER LA INFORMACIÓN PÚBLICA; EL REGISTRO AUDIOVISUAL Y LA TRANSPARENCIA INSTITUCIONAL DE LA ALCALDÍA MUNICIPAL,14,2026,4,0,2.1014358096011004E8,3635,0.12
